arm,k,next_k,space,block,coordinate_count,b_norm,R_norm,delta_norm,cos_b_R,cos_b_delta,cos_R_delta,R_over_b_diagnostic,closure_l2,closure_relative,closure_max_abs,closure_pass
D,22,23,observable,residual,393216,0.18259804623157072,0.19935669216075458,0.2214815175771937,-0.3300777498744639,0.5273344662722287,0.627976281951782,1.091778889615996,0.0,0.0,0.0,True
D,22,23,observable,feature,49152,0.03574452424710948,0.039071738226188195,0.03782341894213357,-0.4917872111553389,0.4370187447927344,0.5682468410777527,1.093083179848107,0.0,0.0,0.0,True
B,23,24,state,theta,55732739,0.0012045327904051629,0.07116906264434927,0.07137237025680246,0.16056406152366104,0.17698342507000914,0.9998612497335936,59.08437131081378,0.0,0.0,0.0,True
B,23,24,state,EMA,55732771,1.1975706856502057e-05,0.0006941273590743334,0.0006941986268575595,-0.002675112924824702,0.014576286087705155,0.9998511893463552,57.961285074163776,0.0,0.0,0.0,True
B,23,24,state,m,55732739,2.334900524177295,13.593244832586434,14.607465567684379,0.36469448193058146,0.49921609415157103,0.9888621748023432,5.8217661488495445,0.0,0.0,0.0,True
B,23,24,state,v,55732739,0.168329328440338,12.444916142212469,12.508015050623083,0.3690412458047453,0.38063726868163983,0.9999217746913835,73.93195385213812,0.0,0.0,0.0,True
B,23,24,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,23,24,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,23,24,observable,residual,393216,0.15460792204122498,0.19023239938980988,0.20199151863037476,-0.327957495063847,0.45655273787069767,0.6907595601351231,1.2304181886558563,0.0,0.0,0.0,True
B,23,24,observable,feature,49152,0.03586598598349084,0.039217263108184665,0.03786106623364106,-0.4944320169973637,0.43516248016162506,0.5674423214652826,1.0934388678520206,0.0,0.0,0.0,True
C,23,24,state,theta,55732739,0.0011457349524242493,0.04846695944945025,0.048696595328347705,0.1890817598289921,0.21171814721685425,0.9997330758401529,42.30206938079308,0.0,0.0,0.0,True
C,23,24,state,EMA,55732771,1.15653513880835e-05,0.0005168573029286876,0.0005169845856206755,-0.00018127349566539826,0.022189556859318955,0.9997497426668779,44.6901512617453,0.0,0.0,0.0,True
C,23,24,state,m,55732739,2.0040934711568634,6.450302065926846,6.528026530161002,-0.11633229222415721,0.19205115673119907,0.9523799037689208,3.2185634845681164,0.0,0.0,0.0,True
C,23,24,state,v,55732739,0.07864188752742636,4.465766588764114,4.469497349044338,0.03865470714234291,0.056217683457377585,0.9998454230767411,56.786106350851234,0.0,0.0,0.0,True
C,23,24,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,23,24,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,23,24,observable,residual,393216,0.15524571089698364,0.18346156274861344,0.1877054589641718,-0.39544864117340517,0.4405630270789283,0.6503266234238932,1.1817496386122577,0.0,0.0,0.0,True
C,23,24,observable,feature,49152,0.03637161586979605,0.038433691360826944,0.038073506830267105,-0.4830300942404732,0.4677001881951841,0.5480216574895075,1.0566946351356168,0.0,0.0,0.0,True
D,23,24,state,theta,55732739,0.0006160787009100074,0.06812734455964957,0.0683403298361695,0.34173002285716897,0.3496798709014942,0.9999641106798564,110.58221045301346,0.0,0.0,0.0,True
D,23,24,state,EMA,55732771,8.803197502512597e-06,0.0006411970918394793,0.000641292593991748,0.003984725350051996,0.01771140336744812,0.9999057780666962,72.83684043854176,0.0,0.0,0.0,True
D,23,24,state,m,55732739,1.47830739797094,11.972778234773658,12.734710864956481,0.4700725884746632,0.5580324774847873,0.9947371522001484,8.098977419180185,0.0,0.0,0.0,True
D,23,24,state,v,55732739,0.15731909568645053,11.9633651136708,12.026030331137894,0.39280013469054686,0.4038348806683085,0.9999276356812602,76.04521918632649,0.0,0.0,0.0,True
D,23,24,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,23,24,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,23,24,observable,residual,393216,0.16442941125903937,0.1901615034548322,0.18829856133131972,-0.44361572009185357,0.42523308943017557,0.6225115632648068,1.1564932453310006,0.0,0.0,0.0,True
D,23,24,observable,feature,49152,0.03726981723259979,0.03824142924429043,0.03779895035820343,-0.499099969236649,0.48105888922554735,0.5195928570482619,1.0260696747082723,0.0,0.0,0.0,True
B,24,25,state,theta,55732739,0.0009662963245040155,0.07453194781929091,0.07476225947793387,0.23223057781540676,0.24444009263363084,0.9999209747685037,77.1315650585207,0.0,0.0,0.0,True
B,24,25,state,EMA,55732771,1.1141539969114664e-05,0.0007473982048076553,0.0007475152399739267,0.0030516699653462677,0.01795595849436873,0.9998889188354427,67.08212750477128,0.0,0.0,0.0,True
B,24,25,state,m,55732739,3.6889218175995877,13.298406800073634,15.852295043267969,0.6200925421661087,0.7528982184876031,0.9831938949697937,3.6049576156989467,0.0,0.0,0.0,True
B,24,25,state,v,55732739,0.4877485393075223,12.453847446772368,12.894144136724776,0.8990875998600004,0.9062135668212515,0.999862881445062,25.533336223730437,0.0,0.0,0.0,True
B,24,25,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,24,25,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,24,25,observable,residual,393216,0.15376591069551734,0.18703611053191901,0.1937375564815348,-0.3666965238683485,0.43966911048413576,0.6743694302909939,1.2163691528630316,0.0,0.0,0.0,True
B,24,25,observable,feature,49152,0.03516630826902833,0.03920442745153795,0.03934763334650777,-0.4444195099463645,0.4509317161984479,0.5991677760229518,1.1148292038964487,0.0,0.0,0.0,True
C,24,25,state,theta,55732739,0.0009212091387610952,0.05053423928317331,0.05047095908283524,-0.07776423863624478,-0.05960947758529662,0.9998344210786908,54.85642418955505,0.0,0.0,0.0,True
C,24,25,state,EMA,55732771,1.0697653010244185e-05,0.0005540585812770572,0.0005540254958260759,-0.012746584927982998,0.006561608222556658,0.9998135950557838,51.79253624570593,0.0,0.0,0.0,True
C,24,25,state,m,55732739,2.739086573339167,7.285257485656433,7.403401645486236,-0.1445058916725273,0.227776909191272,0.9305780866567216,2.6597397674711383,0.0,0.0,0.0,True
C,24,25,state,v,55732739,0.21527578380355902,4.792271583812378,4.636575747712883,-0.7339510596555594,-0.7121671688253063,0.9995026386568915,22.26108064335451,0.0,0.0,0.0,True
C,24,25,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,24,25,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,24,25,observable,residual,393216,0.17217405889327508,0.191992085688284,0.16982257514263852,-0.5697164799865971,0.3697565155687888,0.5529399541358487,1.1151046035761603,0.0,0.0,0.0,True
C,24,25,observable,feature,49152,0.03679290413343594,0.03730651462142885,0.037905999613785844,-0.47669193684268296,0.5014823409322199,0.5214909008969896,1.0139594984437819,0.0,0.0,0.0,True
D,24,25,state,theta,55732739,0.0006097959022199279,0.0712947155516372,0.07152824914441049,0.37932073652576936,0.3866075326383567,0.9999688883477578,116.91570128971476,0.0,0.0,0.0,True
D,24,25,state,EMA,55732771,8.717838405772221e-06,0.0006923015708565534,0.0006924311304887494,0.00856655828813588,0.02115514384101037,0.9999207462534098,79.41206737649202,0.0,0.0,0.0,True
D,24,25,state,m,55732739,2.2972322330947588,12.263478386958678,13.331556407378747,0.391526566641642,0.5324741991186926,0.9873495212213459,5.3383711974290495,0.0,0.0,0.0,True
D,24,25,state,v,55732739,0.3553258524718782,12.010564719887446,12.327492115749127,0.8889102151811289,0.8948810851787371,0.9999128276967129,33.80155042571243,0.0,0.0,0.0,True
D,24,25,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,24,25,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,24,25,observable,residual,393216,0.16322042988350086,0.19095511075713084,0.19671465959546852,-0.391559961328191,0.44963631221948724,0.645831509483003,1.169921626192418,0.0,0.0,0.0,True
D,24,25,observable,feature,49152,0.03602318040686458,0.0377389902586871,0.037734899173706114,-0.47738097373344507,0.4772055811402069,0.5443822500894995,1.0476307153461542,0.0,0.0,0.0,True
B,25,26,state,theta,55732739,0.0009739616309663315,0.07785778268398634,0.07800972451129802,0.1499013899413695,0.16209455362475528,0.9999238091774135,79.93927092049664,0.0,0.0,0.0,True
B,25,26,state,EMA,55732771,1.1213287842888535e-05,0.0008028204989425241,0.0008028865543582201,-0.0010926246945965874,0.012873682196207227,0.9999024677515457,71.59545979653709,0.0,0.0,0.0,True
B,25,26,state,m,55732739,2.7256847027157654,14.02896609624099,13.469383587111981,-0.2983502199038865,-0.10838360996109363,0.9811701760756462,5.146951179739564,0.0,0.0,0.0,True
B,25,26,state,v,55732739,0.3097196627920671,12.929703173604649,13.206788248716524,0.8922408240362527,0.89697271235529,0.9999439267179797,41.74647181598255,0.0,0.0,0.0,True
B,25,26,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,25,26,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,25,26,observable,residual,393216,0.15851408005008155,0.19228393204175276,0.20747498857441532,-0.31256781706616765,0.47433337305423634,0.6879746471948891,1.2130400780864503,0.0,0.0,0.0,True
B,25,26,observable,feature,49152,0.035790480428641615,0.03742931712251989,0.04024383837568504,-0.39651210853648106,0.5205592662346049,0.5774289729844883,1.0457897372220457,0.0,0.0,0.0,True
C,25,26,state,theta,55732739,0.0009545618708228732,0.05226642413486842,0.05233869770381209,0.0666345206599788,0.08478067251065337,0.9998344094021944,54.754359808874966,0.0,0.0,0.0,True
C,25,26,state,EMA,55732771,1.087815539563257e-05,0.0005921206252972269,0.0005921503909607015,-0.006449412221220044,0.011921507620642062,0.9998312533887458,54.432080050534594,0.0,0.0,0.0,True
C,25,26,state,m,55732739,2.707991395082285,7.0326498851503585,7.8263463387273955,0.11710333910662356,0.451237145221387,0.9391054780463001,2.596998608607715,0.0,0.0,0.0,True
C,25,26,state,v,55732739,0.4075250169272959,4.476315671057032,4.855805978242606,0.9251599118166642,0.9367822455855759,0.9994924635636027,10.984149402184123,0.0,0.0,0.0,True
C,25,26,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,25,26,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,25,26,observable,residual,393216,0.15649101682664654,0.1811326602928837,0.18904501533129225,-0.3803136138404641,0.46340179905088413,0.6433229457906888,1.1574636293247045,0.0,0.0,0.0,True
C,25,26,observable,feature,49152,0.036702419536179406,0.03953798837708589,0.0398275464820144,-0.4562229745711716,0.4686274329917216,0.5723049340391655,1.0772583627112464,0.0,0.0,0.0,True
D,25,26,state,theta,55732739,0.0005836488302056504,0.0744495657041881,0.07463560318080356,0.3152274839221141,0.3222617233757047,0.999972461877603,127.55883649754867,0.0,0.0,0.0,True
D,25,26,state,EMA,55732771,8.662658948097799e-06,0.0007453557754592779,0.0007454471936337506,0.004742688173668102,0.01636286121098018,0.9999324782697468,86.04237797252168,0.0,0.0,0.0,True
D,25,26,state,m,55732739,3.066904687461246,12.541452131531777,11.68645288997798,-0.3915503408920483,-0.15776430943408373,0.9704060472787537,4.089286564009092,0.0,0.0,0.0,True
D,25,26,state,v,55732739,0.6061325551254254,12.024336594008362,12.58445630357202,0.9204064180543751,0.9276053607324604,0.9998226847802804,19.837800316665383,0.0,0.0,0.0,True
D,25,26,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,25,26,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,25,26,observable,residual,393216,0.16458565400507208,0.1981585027570697,0.19900904962748864,-0.4101089949340667,0.4186697527458675,0.6565552966413227,1.203984052892988,0.0,0.0,0.0,True
D,25,26,observable,feature,49152,0.0405757959004117,0.039734676592142124,0.0392779323827072,-0.5217760690375635,0.5051995189141167,0.4726113668174549,0.9792704175086546,0.0,0.0,0.0,True
B,26,27,state,theta,55732739,0.0010479291563907167,0.08090437781553968,0.08111724590036626,0.1969230202997069,0.20932495183763042,0.9999197863510055,77.20405269969868,0.0,0.0,0.0,True
B,26,27,state,EMA,55732771,1.1529177051548552e-05,0.0008599944588214302,0.0008601172448667787,0.003947734044448714,0.017351362902840915,0.9999101611773743,74.59287466714021,0.0,0.0,0.0,True
B,26,27,state,m,55732739,4.924721770065278,11.172491236033407,13.626627252890037,0.33266618226000144,0.634157786480664,0.9401284256349444,2.268654303263373,0.0,0.0,0.0,True
B,26,27,state,v,55732739,1.2956563562068417,12.459387926082751,13.73084297199434,0.9793969219776698,0.9830672864200312,0.9998184234786684,9.616275076640541,0.0,0.0,0.0,True
B,26,27,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,26,27,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,26,27,observable,residual,393216,0.16115657753095686,0.18315810293991208,0.19663706850855703,-0.3532219140403967,0.49055410849107217,0.6419647583320975,1.1365226647651345,0.0,0.0,0.0,True
B,26,27,observable,feature,49152,0.03700561963278912,0.038002198057619695,0.03757366496524289,-0.49840280872940673,0.4807946576329801,0.5205372782228692,1.0269304617709345,0.0,0.0,0.0,True
C,26,27,state,theta,55732739,0.0008930920814104237,0.053969988050876036,0.054072371626369506,0.10647420790900672,0.12278921028032203,0.999865138085938,60.43048547205059,0.0,0.0,0.0,True
C,26,27,state,EMA,55732771,1.0489394170912662e-05,0.0006311215471981923,0.0006312045414366932,-0.00039739666876708815,0.0162207143617262,0.9998619105486738,60.16758803366425,0.0,0.0,0.0,True
C,26,27,state,m,55732739,2.1526396899883418,7.737390385443454,7.52155450536617,-0.23797352700709135,0.04139378500966528,0.960588548668601,3.59437318815085,0.0,0.0,0.0,True
C,26,27,state,v,55732739,0.21511749786331055,4.518440051276164,4.38489975043969,-0.6354094182978592,-0.6057018444869817,0.9992822222797164,21.00452123214663,0.0,0.0,0.0,True
C,26,27,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,26,27,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,26,27,observable,residual,393216,0.16373942987264758,0.1852604533986083,0.18306967571137348,-0.4552173931198455,0.4337455065661612,0.6048157159333027,1.131434582022786,0.0,0.0,0.0,True
C,26,27,observable,feature,49152,0.038461682646904895,0.04140719845936957,0.03755496313476078,-0.5599310778949651,0.4067772700540733,0.52912598971083,1.0765831240277708,0.0,0.0,0.0,True
D,26,27,state,theta,55732739,0.0006433861021573622,0.07737985984585266,0.07760885778529233,0.352295492908801,0.3595460977529558,0.9999699014324386,120.26970987776598,0.0,0.0,0.0,True
D,26,27,state,EMA,55732771,9.048434037315451e-06,0.0008001213301873758,0.000800232877897069,0.006674292546340452,0.017980613225196455,0.9999360738414336,88.42649754506704,0.0,0.0,0.0,True
D,26,27,state,m,55732739,3.9956729623034417,9.68370230572706,11.897618165001784,0.41110667698791825,0.6704457587667038,0.9519846731094349,2.423547271532593,0.0,0.0,0.0,True
D,26,27,state,v,55732739,1.1704715023851335,12.232079258947218,13.378237282665506,0.9772605829918666,0.9810261346756202,0.9998279025200867,10.4505570908999,0.0,0.0,0.0,True
D,26,27,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,26,27,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,26,27,observable,residual,393216,0.16282950516529102,0.19970212609509727,0.2003567400920373,-0.4036541195305359,0.4103626324236949,0.6686838959970351,1.2264492598707846,0.0,0.0,0.0,True
D,26,27,observable,feature,49152,0.03675514374447312,0.03830536225506585,0.03738549181278994,-0.5044914779736169,0.466234736549247,0.5286196464459202,1.0421769132878398,0.0,0.0,0.0,True
B,27,28,state,theta,55732739,0.0015516788053429574,0.08386215813854993,0.0837268198388794,-0.0964015489747935,-0.07802473749933099,0.9998298521226123,54.04608083179587,0.0,0.0,0.0,True
B,27,28,state,EMA,55732771,1.3663566458469303e-05,0.0009190758729909714,0.0009188961943641857,-0.020582232216696295,-0.005716713831673348,0.9998894890722219,67.26471275157346,0.0,0.0,0.0,True
B,27,28,state,m,55732739,3.9203936375128055,12.860977276891123,13.420404602322671,-0.006614060522011664,0.2857835116809705,0.9563830552382258,3.280532126628602,0.0,0.0,0.0,True
B,27,28,state,v,55732739,0.2458700149852201,13.69934247612087,13.745786431892661,0.1802427923794034,0.19752072899543638,0.999845213824685,55.717825034274206,0.0,0.0,0.0,True
B,27,28,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,27,28,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
B,27,28,observable,residual,393216,0.15923532600835758,0.1976376910257956,0.1917040096101149,-0.43955077169314205,0.37747528885540965,0.6658477350453811,1.2411673714626767,0.0,0.0,0.0,True
B,27,28,observable,feature,49152,0.03560444392168464,0.03738289932408427,0.0360843690321714,-0.5120505716862387,0.4562227189512681,0.5307456933039398,1.0499503771582983,0.0,0.0,0.0,True
C,27,28,state,theta,55732739,0.0014671024532805727,0.05570814516857407,0.05615829900349251,0.2949038348632448,0.31866435440821445,0.9996883863005246,37.97154387139471,0.0,0.0,0.0,True
C,27,28,state,EMA,55732771,1.3146883832567838e-05,0.0006710660379807756,0.0006713803523172826,0.01411797371795776,0.03369323579654622,0.9998082949915917,51.04373374916355,0.0,0.0,0.0,True
C,27,28,state,m,55732739,3.605207567818988,8.273018792607266,8.574668476135217,-0.13269354513317033,0.29242312775744084,0.909030015701042,2.2947413254244675,0.0,0.0,0.0,True
C,27,28,state,v,55732739,0.18587429053397872,4.359826194265482,4.370624791349498,0.03685147714819732,0.07928850964007496,0.9990965010490531,23.455778535808236,0.0,0.0,0.0,True
C,27,28,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,27,28,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
C,27,28,observable,residual,393216,0.15196097859227967,0.1846186838080933,0.18551308747275472,-0.40565362630121327,0.4154409862532656,0.6628921089134194,1.214908495051458,0.0,0.0,0.0,True
C,27,28,observable,feature,49152,0.03594249487886516,0.0378798690169261,0.03737946060743435,-0.48825790338049385,0.46676300751282157,0.543899283048074,1.0539020494985214,0.0,0.0,0.0,True
D,27,28,state,theta,55732739,0.0006188626087150738,0.080095843580783,0.08028128554387895,0.29613326747458585,0.30315790678418364,0.9999728933506151,129.4242735832492,0.0,0.0,0.0,True
D,27,28,state,EMA,55732771,8.88259524492268e-06,0.0008565757430790147,0.000856661019508608,0.00441592920526456,0.014784346196318595,0.9999462430100301,96.43304906509572,0.0,0.0,0.0,True
D,27,28,state,m,55732739,1.4334802058107703,10.980313441458476,11.683917504294687,0.44128731827148737,0.5374013703763633,0.993920923612084,7.659898892882206,0.0,0.0,0.0,True
D,27,28,state,v,55732739,0.1472296360643779,13.35161415126663,13.402310803755732,0.33947746027281567,0.3491787175512701,0.9999466129705873,90.68564256606925,0.0,0.0,0.0,True
D,27,28,state,net_buffer,32,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,27,28,state,scaler,1,0.0,0.0,0.0,,,,,0.0,0.0,0.0,True
D,27,28,observable,residual,393216,0.15041983343476484,0.1886259063195231,0.1901833134563509,-0.3883287982774621,0.40577146599887615,0.6846739117025127,1.2539962451250004,0.0,0.0,0.0,True
D,27,28,observable,feature,49152,0.0354542664046668,0.04018965088031727,0.037530182344749655,-0.5136163996348829,0.3946744111411844,0.5856555136330485,1.1335631774636623,0.0,0.0,0.0,True
B,28,29,state,theta,55732739,0.0014394985527420745,0.0863399695150941,0.08643839844598547,0.060079987187418936,0.07666503468492766,0.9998618221010449,59.97919855537656,0.0,0.0,0.0,True
B,28,29,state,EMA,55732771,1.3111614350240717e-05,0.0009792102289566923,0.0009792574366219362,-0.0030944613483154526,0.010295031487977654,0.9999103595788176,74.68265941933495,0.0,0.0,0.0,True
